creative_id,campaign_id,advertiser_id,advertiser_name,app_name,vertical,format,language,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,objective,primary_theme,target_age_segment,target_os,creative_launch_date,asset_file,creative_status,best_score,winner_segment,action_hint,global_rank,global_pct,campaign_rank,campaign_pct,vertical_rank,vertical_pct,format_rank,format_pct,vertical_format_rank,vertical_format_pct,perf_score,overall_roas,overall_ipm,overall_ctr,overall_cvr,lifecycle_spend_usd,lifecycle_impressions,lifecycle_revenue_usd,fatigue_day,has_fatigue,ctr_decay_pct,cvr_decay_pct,evidence_ok,low_evidence,perf_score_pct,overall_roas_pct,overall_ipm_pct,overall_cvr_pct,overall_ctr_pct,overall_roas_vs_campaign_median,overall_ipm_vs_vertical_median,perf_score_vs_vertical_format_median
500118,20019,1019,ZenDrop,ZenDrop Market,ecommerce,native,en,discount,new collection,Book now,Limited stock,Shop bestsellers now,black,adventurous,purchase,product-focus,45-54,Both,2026-01-20,assets/creative_500118.png,fatigued,0.7254434589800443,not_top,Review,136.0,0.8503325942350333,1.0,1.0,3.0,0.9851851851851852,28.0,0.8937007874015748,1.0,1.0,0.6901234567901234,3.033275687332677,0.4817941851672904,0.0066250112600624,0.0727235269880511,22684.43,3663390,68808.13,15.0,1,-0.7943636432651946,-0.0531569927501837,True,False,0.8835920177383592,0.655210643015521,0.6674057649667405,0.32483370288248337,0.844789356984479,0.8150709298506986,0.17770112441537345,0.2839506172839506
500044,20007,1007,ThreadMark,ThreadMark Shop,ecommerce,native,en,product-focus,free shipping,Claim reward,Flash sale live,Shop bestsellers now,purple,playful,purchase,ugc,45-54,Both,2026-01-01,assets/creative_500044.png,stable,0.6509977827050999,not_top,Review,246.0,0.7283813747228381,1.0,1.0,7.0,0.9555555555555556,57.0,0.7795275590551181,2.0,0.9803921568627451,0.649074074074074,2.467511005844395,0.4262597010428515,0.0071947564488793,0.0592458833139859,21663.49,3232771,53454.9,,0,-0.7239713551023332,0.0408334902403815,True,False,0.8181818181818182,0.5720620842572062,0.5798226164079823,0.1951219512195122,0.9046563192904656,0.06582461881942026,0.12216664029093455,0.2429012345679012
500298,20049,1013,BoltCart,BoltCart Market,ecommerce,native,ja,ugc,discover,Book now,New collection drop,Shop bestsellers now,beige,playful,purchase,discount,45-54,iOS,2026-01-15,assets/creative_500298.png,stable,0.5913525498891352,not_top,Review,338.0,0.6263858093126385,1.0,1.0,9.0,0.9407407407407408,85.0,0.6692913385826772,3.0,0.9607843137254902,0.5737654320987654,2.3625016779590364,0.4229395849675464,0.0058679238069982,0.0720765297707405,28308.2,4132978,66878.17,,0,-0.8120783260237999,-0.0913457250544215,True,False,0.6829268292682927,0.541019955654102,0.573170731707317,0.3203991130820399,0.7250554323725056,0.5798845118303435,0.11884652421562947,0.16759259259259257
501054,20175,1031,CrispBox,CrispBox Shop,ecommerce,native,ja,testimonial,2-for-1,Claim reward,Up to 40% off,Only this weekend,purple,adventurous,purchase,ugc,45-54,Both,2026-01-16,assets/creative_501054.png,stable,0.5899113082039913,not_top,Review,341.0,0.623059866962306,1.0,1.0,10.0,0.9333333333333333,88.0,0.65748031496063,4.0,0.9411764705882353,0.5598765432098766,2.7641656358905484,0.4000729081497521,0.0054823240951639,0.0729750560538116,29581.27,5206551,81767.53,,0,-0.7904663120451593,0.0424133106709678,True,False,0.6574279379157428,0.6241685144124168,0.5288248337028825,0.328159645232816,0.6463414634146342,0.377711449039019,0.09597984739783516,0.15370370370370373
500479,20079,1007,ThreadMark,ThreadMark Store,ecommerce,native,pt,minimalist,new collection,Get offer,Your next favorite pick,Free shipping over $25,black,adventurous,purchase,product-focus,45-54,Android,2026-01-05,assets/creative_500479.png,stable,0.5802106430155212,not_top,Review,355.0,0.6075388026607539,1.0,1.0,12.0,0.9185185185185185,92.0,0.6417322834645669,5.0,0.9215686274509803,0.5657407407407408,3.365332786527991,0.3565410751823404,0.0057868060671625,0.0616127568548648,21750.58,5331784,73197.94,,0,-0.7889862545341502,0.0591342677892576,True,False,0.6696230598669624,0.6729490022172949,0.4312638580931264,0.22394678492239467,0.7095343680709535,0.5864858900960441,0.05244801443042346,0.15956790123456793
500834,20139,1031,CrispBox,CrispBox Outlet,ecommerce,playable,fr,testimonial,security,Watch now,New collection drop,Free shipping over $25,pink,trustworthy,purchase,product-focus,18-24,Both,2026-02-03,assets/creative_500834.png,stable,0.7868070953436807,strong_candidate,Keep,71.0,0.9223946784922394,1.0,1.0,1.0,1.0,12.0,0.7105263157894737,1.0,1.0,0.7737654320987654,2.7550650554493825,0.6480901235503097,0.008303893820342,0.0780465330568993,23776.64,2613834,65506.19,,0,-0.6940013399873293,-0.0211301526136996,True,False,0.9672949002217295,0.623059866962306,0.802660753880266,0.35698447893569846,0.9578713968957872,0.3820433378214525,0.34399706279839276,0.16929012345679006
500692,20115,1007,ThreadMark,ThreadMark Market,ecommerce,playable,de,discount,limited offer,Try for free,Your next favorite pick,Shop bestsellers now,pink,urgent,purchase,discount,45-54,Android,2026-01-22,assets/creative_500692.png,stable,0.42184035476718407,not_top,Review,580.0,0.3580931263858093,1.0,1.0,42.0,0.6962962962962963,37.0,0.05263157894736842,2.0,0.5,0.4351851851851852,2.2623649435527424,0.3364853764167548,0.0050686447971349,0.0663856691253951,32664.12,5616886,73898.16,,0,-0.8560341584206672,-0.0652876463687274,True,False,0.4079822616407982,0.5066518847006651,0.38470066518847007,0.2804878048780488,0.5399113082039911,-0.0373274853386274,0.032392315664837856,-0.16929012345679012
500658,20109,1001,VantaStyle,VantaStyle Outlet,ecommerce,rewarded_video,en,discount,security,Watch now,New collection drop,Shop bestsellers now,pink,urgent,purchase,discount,18-24,Android,2026-01-04,assets/creative_500658.png,stable,0.7793237250554323,strong_candidate,Keep,78.0,0.9146341463414634,1.0,1.0,2.0,0.9925925925925926,39.0,0.7625,1.0,1.0,0.7595679012345679,2.945526376622366,0.5764676826522163,0.0078200862958174,0.0737162814891877,25825.71,3441650,76070.31,,0,-0.775416347787136,0.0183695468845099,True,False,0.9600886917960089,0.6441241685144125,0.770509977827051,0.3325942350332594,0.9379157427937915,0.13684768436647454,0.2723746219002993,0.1811728395061727
500439,20073,1001,VantaStyle,VantaStyle Club,ecommerce,rewarded_video,en,celebrity,free rewards,Install now,Your next favorite pick,Shop bestsellers now,blue,calm,purchase,discount,45-54,Android,2026-01-17,assets/creative_500439.png,fatigued,0.6906319290465632,not_top,Review,185.0,0.7960088691796009,1.0,1.0,4.0,0.9777777777777777,86.0,0.46875,2.0,0.9090909090909091,0.6722222222222222,2.4501101528629,0.4827876923108596,0.0069417458488236,0.0695484540668792,29309.27,3885766,71810.94,11.0,1,-0.7962064089468216,-0.0054489765585187,True,False,0.8536585365853658,0.565410199556541,0.6685144124168514,0.30155210643015523,0.8791574279379157,0.6519063528841749,0.17869463155894266,0.093827160493827
501015,20169,1025,LuxShelf,LuxShelf Shop,ecommerce,rewarded_video,it,discount,limited offer,Try for free,Up to 40% off,Shop bestsellers now,orange,calm,purchase,product-focus,35-44,Both,2026-01-19,assets/creative_501015.png,fatigued,0.6860864745011086,not_top,Review,194.0,0.7860310421286031,1.0,1.0,5.0,0.9703703703703703,90.0,0.44375,3.0,0.8181818181818182,0.6608024691358024,2.4973672058446845,0.4767081405656602,0.0066250655582729,0.0719552337063857,33652.46,4585615,84042.55,11.0,1,-0.8338570278555166,0.2643572829651395,True,False,0.8381374722838137,0.5809312638580931,0.6574279379157428,0.3181818181818182,0.8458980044345898,0.3918625173896193,0.17261507981374324,0.08240740740740726
500189,20031,1031,CrispBox,CrispBox Shop,ecommerce,rewarded_video,es,product-focus,limited offer,Get offer,Your next favorite pick,Only this weekend,orange,excited,purchase,discount,25-34,Android,2026-01-20,assets/creative_500189.png,stable,0.5837583148558759,not_top,Review,351.0,0.6119733924611973,1.0,1.0,11.0,0.9259259259259259,119.0,0.2625,4.0,0.7272727272727273,0.5780864197530864,2.1585557543205,0.4317851729233657,0.0061756442211947,0.0699174300620301,30963.43,3941775,66836.29,,0,-0.8144853889138464,-0.0563939970407947,True,False,0.6901330376940134,0.47671840354767187,0.5953436807095344,0.3048780487804878,0.779379157427938,0.3582467525794877,0.12769211217144877,-0.00030864197530877657
500261,20043,1007,ThreadMark,ThreadMark Store,ecommerce,rewarded_video,en,ugc,free shipping,Learn more,Up to 40% off,Free shipping over $25,orange,adventurous,purchase,product-focus,35-44,Both,2026-01-20,assets/creative_500261.png,stable,0.576330376940133,not_top,Review,362.0,0.5997782705099778,1.0,1.0,13.0,0.9111111111111111,120.0,0.25625,5.0,0.6363636363636364,0.5783950617283952,2.0133340356372607,0.4382236287309256,0.0063877417707447,0.0686038422432707,24300.97,2925447,48925.97,,0,-0.8379121649682929,0.0207927040749607,True,False,0.6917960088691796,0.43237250554323725,0.6053215077605322,0.29711751662971175,0.8148558758314856,-0.045114064058318526,0.13413056797900863,0.0
500826,20137,1029,BingeLayer,BingeLayer Plus,entertainment,banner,en,drama,trending,Book now,Stream the hype,Cancel anytime,lime,urgent,signup,trailer,45-54,iOS,2026-01-27,assets/creative_500826.png,stable,0.6280487804878048,not_top,Review,278.0,0.6929046563192904,4.0,0.4,48.0,0.7235294117647059,2.0,0.9939759036144579,1.0,1.0,0.5817901234567903,3.0283782698250787,0.4285500682496732,0.0053567552706593,0.080001800828381,13195.66,4146540,39961.45,,0,-0.6827660879941193,-0.1163753868926924,True,False,0.6984478935698448,0.6541019955654102,0.5875831485587583,0.36807095343680707,0.6164079822616408,0.003440809837229608,-0.013436909655247353,0.3413580246913582
500210,20035,1035,StarVault,StarVault Plus,entertainment,banner,fr,ugc,new season,Learn more,Stream the hype,Start free today,blue,calm,install,ugc,25-34,Android,2026-02-02,assets/creative_500210.png,stable,0.45692904656319294,not_top,Review,526.0,0.417960088691796,6.0,0.16666666666666666,91.0,0.47058823529411764,21.0,0.8795180722891566,2.0,0.9,0.4459876543209876,1.916458828447153,0.4277163497464665,0.0048614889868544,0.087980524259752,17870.47,3633249,34248.02,,0,-0.7784449447725091,-0.1593878228761518,True,False,0.42572062084257206,0.3924611973392461,0.5864745011086474,0.4700665188470067,0.4844789356984479,0.07351174259645843,-0.014270628158454035,0.2055555555555555
500823,20137,1029,BingeLayer,BingeLayer Plus,entertainment,banner,es,drama,limited offer,Start now,Stream the hype,New hits every week,black,excited,signup,trailer,45-54,iOS,2026-01-26,assets/creative_500823.png,stable,0.3771618625277163,not_top,Review,639.0,0.2926829268292683,5.0,0.2,111.0,0.35294117647058826,46.0,0.7289156626506024,3.0,0.8,0.3737654320987655,2.316890486957444,0.3246099741753545,0.0044364252967271,0.0731692640953125,11883.79,3746034,27533.44,,0,-0.7672286245194744,-0.0001213966214386,True,False,0.31596452328159647,0.5254988913525499,0.33813747228381374,0.32926829268292684,0.376940133037694,-0.7080469730304051,-0.11737700372956605,0.13333333333333341
500858,20143,1035,StarVault,StarVault Play,entertainment,banner,es,trailer,free rewards,Watch now,Watch what’s trending,New hits every week,orange,excited,install,celebrity,45-54,Android,2026-01-07,assets/creative_500858.png,stable,0.30454545454545456,not_top,Review,734.0,0.18736141906873613,5.0,0.2,135.0,0.21176470588235294,74.0,0.5602409638554217,4.0,0.7,0.3037037037037037,2.2494491155712093,0.3037440415844537,0.0038969961041637,0.0779431216931216,24056.77,7759823,54114.48,,0,-0.7568083691580396,-0.2942964691379766,True,False,0.19401330376940132,0.5022172949002217,0.270509977827051,0.3558758314855876,0.23392461197339245,-0.6487387058082139,-0.13824293632046686,0.06327160493827161
500571,20095,1023,NeonCast,NeonCast Stream,entertainment,banner,es,celebrity,save smarter,Try for free,Binge starts now,Start free today,lime,trustworthy,signup,celebrity,45-54,iOS,2026-01-12,assets/creative_500571.png,stable,0.2737250554323725,not_top,Review,760.0,0.15853658536585366,6.0,0.16666666666666666,138.0,0.19411764705882353,85.0,0.4939759036144578,5.0,0.6,0.2858024691358025,1.9713017414654064,0.3053560726058478,0.0040194625197996,0.0759693792644366,20378.24,5979904,40171.66,,0,-0.756493100988987,-0.0399054870044629,True,False,0.1662971175166297,0.4146341463414634,0.2738359201773836,0.3492239467849224,0.2771618625277162,-0.3364863372265172,-0.13663090529907274,0.045370370370370394
500863,20143,1035,StarVault,StarVault Play,entertainment,interstitial,en,drama,cashback,Order now,Binge starts now,Start free today,purple,trustworthy,install,celebrity,45-54,Android,2026-01-21,assets/creative_500863.png,stable,0.787250554323725,strong_candidate,Keep,69.0,0.9246119733924612,1.0,1.0,6.0,0.9705882352941176,12.0,0.9612676056338029,1.0,1.0,0.7311728395061728,3.0674097952808035,0.5833120435569344,0.0065614255968233,0.088900199346821,15467.04,3593274,47443.75,,0,-0.7751171208789313,-0.0333487725798982,True,False,0.9379157427937915,0.6574279379157428,0.7827050997782705,0.49223946784922396,0.8392461197339246,0.16922197390138027,0.14132506565201391,0.26481481481481484
500574,20095,1023,NeonCast,NeonCast Stream,entertainment,interstitial,en,wanderlust,exclusive,Get offer,Binge starts now,Cancel anytime,purple,trustworthy,signup,celebrity,45-54,iOS,2026-01-19,assets/creative_500574.png,stable,0.766019955654102,not_top,Review,97.0,0.893569844789357,1.0,1.0,12.0,0.9352941176470588,19.0,0.9366197183098591,2.0,0.9848484848484849,0.7191358024691358,2.7006019873664617,0.5826407241453856,0.0066903321513249,0.0870869653354956,17447.21,3686663,47117.97,,0,-0.7257857277281792,-0.1286518262215831,True,False,0.9212860310421286,0.6119733924611973,0.779379157427938,0.458980044345898,0.8547671840354767,0.39281390867453814,0.14065374624046506,0.25277777777777777
500681,20113,1005,MoonScreen,MoonScreen Play,entertainment,interstitial,en,trailer,2-for-1,Get offer,Exclusive tonight,New hits every week,blue,calm,install,celebrity,18-24,Android,2026-01-26,assets/creative_500681.png,stable,0.7255543237250555,not_top,Review,135.0,0.8514412416851441,3.0,0.6666666666666666,19.0,0.8941176470588236,28.0,0.9049295774647887,3.0,0.9696969696969697,0.6694444444444444,2.8756080635961214,0.5217874062529173,0.0060199264263271,0.0866767082021087,19915.68,4852551,57269.69,,0,-0.7812805592944625,0.0820912504266697,True,False,0.8503325942350333,0.6374722838137472,0.7150776053215078,0.45454545454545453,0.7516629711751663,0.24429997388847857,0.07980042834799678,0.2030864197530864
500862,20143,1035,StarVault,StarVault Play,entertainment,interstitial,es,trailer,cashback,Order now,Watch what’s trending,Start free today,black,premium,install,celebrity,45-54,Android,2026-01-10,assets/creative_500862.png,fatigued,0.7171286031042129,not_top,Review,150.0,0.8348115299334812,2.0,0.8,20.0,0.888235294117647,33.0,0.8873239436619719,4.0,0.9545454545454546,0.6574074074074074,2.7289658474780434,0.5239498547910403,0.0058960397945261,0.0888647080159593,20173.62,4676020,55053.12,11.0,1,-0.8161011300799794,-0.1528385744234801,True,False,0.8325942350332595,0.6186252771618626,0.7195121951219512,0.49002217294900224,0.7305986696230599,-0.16922197390137983,0.08196287688611975,0.19104938271604943
500393,20065,1029,BingeLayer,BingeLayer Now,entertainment,interstitial,es,minimalist,new season,Order now,Binge starts now,New hits every week,red,calm,install,trailer,45-54,Android,2026-02-07,assets/creative_500393.png,stable,0.7139135254988913,not_top,Review,154.0,0.8303769401330376,4.0,0.5,22.0,0.8764705882352941,34.0,0.8838028169014085,5.0,0.9393939393939394,0.6645061728395062,3.245990758358249,0.4879728205338254,0.0059745674056739,0.081675004632203,15194.27,4516645,49320.46,,0,-0.7648061004475912,-0.094266032008578,True,False,0.8414634146341463,0.6674057649667405,0.6751662971175166,0.38137472283813745,0.746119733924612,0.27937693408375797,0.04598584262890487,0.19814814814814818
500827,20137,1029,BingeLayer,BingeLayer Plus,entertainment,native,en,ugc,last-minute deal,Install now,Stream the hype,New hits every week,purple,adventurous,signup,trailer,45-54,iOS,2026-01-27,assets/creative_500827.png,stable,0.7904656319290465,strong_candidate,Keep,62.0,0.9323725055432373,1.0,1.0,5.0,0.9764705882352941,10.0,0.9645669291338582,1.0,1.0,0.719753086419753,3.748775921546743,0.5774522619308069,0.006245609328946,0.0924573138531948,12830.06,3638396,48097.02,,0,-0.731396708639206,0.0119742456103244,True,False,0.9246119733924612,0.6807095343680709,0.7738359201773836,0.5631929046563193,0.7871396895787139,0.723838461558894,0.13546528402588637,0.3145061728395062
500971,20161,1017,PulsePlay,PulsePlay Play,entertainment,native,it,ugc,watch now,Book now,Watch what’s trending,Start free today,purple,adventurous,install,drama,18-24,Both,2026-01-27,assets/creative_500971.png,stable,0.7746674057649667,strong_candidate,Keep,84.0,0.9079822616407982,2.0,0.8333333333333334,8.0,0.9588235294117647,16.0,0.9409448818897638,2.0,0.9803921568627451,0.6882716049382717,2.86602066913176,0.5920932774640189,0.0059108563063375,0.1001704739174906,22944.36,4962056,65759.01,,0,-0.7177412197466102,-0.1188363982366416,True,False,0.8802660753880266,0.6341463414634146,0.7860310421286031,0.7006651884700665,0.7350332594235033,0.7256102969794087,0.15010629955909832,0.2830246913580249
500897,20149,1005,MoonScreen,MoonScreen Box,entertainment,native,es,trailer,free shipping,Order now,Watch what’s trending,Start free today,purple,trustworthy,signup,trailer,35-44,Both,2026-01-22,assets/creative_500897.png,stable,0.7565410199556543,not_top,Review,107.0,0.8824833702882483,1.0,1.0,14.0,0.9235294117647059,20.0,0.9251968503937008,3.0,0.9607843137254902,0.6731481481481482,3.2472785189972764,0.5466027098851557,0.005718884157853,0.0955785595227651,15162.7,3986442,49237.51,,0,-0.7293618428896553,-0.0028795248979271,True,False,0.856430155210643,0.6685144124168514,0.7450110864745011,0.6286031042128604,0.6995565410199557,0.3606607163969118,0.10461573198023516,0.2679012345679014
500570,20095,1023,NeonCast,NeonCast Stream,entertainment,native,en,reward,trending,Get offer,Exclusive tonight,Cancel anytime,blue,premium,signup,celebrity,45-54,iOS,2026-01-15,assets/creative_500570.png,stable,0.7119179600886918,not_top,Review,160.0,0.8237250554323725,3.0,0.6666666666666666,25.0,0.8588235294117647,32.0,0.8779527559055118,4.0,0.9411764705882353,0.654320987654321,2.963071012310832,0.5032416480800969,0.0058308397333927,0.0863068907893443,19953.16,5234066,59122.63,,0,-0.7366201784059502,-0.0115881063169068,True,False,0.8270509977827051,0.6463414634146342,0.6951219512195121,0.44567627494456763,0.7184035476718403,0.6552829336189085,0.06125467017517633,0.24907407407407423
500502,20083,1011,FluxStream,FluxStream Stream,entertainment,native,it,gameplay,trending,Get offer,Stream the hype,Cancel anytime,purple,urgent,signup,celebrity,45-54,Both,2026-01-23,assets/creative_500502.png,stable,0.6910753880266076,not_top,Review,184.0,0.7971175166297118,1.0,1.0,30.0,0.8294117647058824,34.0,0.8700787401574803,5.0,0.9215686274509803,0.6191358024691357,2.8440330537232423,0.501168579070079,0.0054339119614719,0.0922297936778345,15535.92,3888911,44184.67,,0,-0.7230092100409753,0.0015962167166723,True,False,0.7671840354767184,0.6297117516629712,0.6940133037694013,0.5609756097560976,0.6374722838137472,0.5849116216002082,0.059181601165158415,0.2138888888888889
500391,20065,1029,BingeLayer,BingeLayer Now,entertainment,rewarded_video,en,celebrity,new season,Get offer,Binge starts now,Start free today,purple,excited,install,trailer,45-54,Android,2026-01-29,assets/creative_500391.png,fatigued,0.83059866962306,strong_but_fatigued,Refresh,32.0,0.9656319290465631,1.0,1.0,1.0,1.0,22.0,0.86875,1.0,1.0,0.7682098765432098,3.662572042880188,0.6817693804853749,0.006898585033312,0.0988274228980628,21082.93,5080897,77217.75,14.0,1,-0.7985430891548804,-0.0132373189695522,True,False,0.9623059866962306,0.6784922394678492,0.8226164079822617,0.6784922394678492,0.8736141906873615,0.6959582186056967,0.2397824025804544,0.13518518518518507
